id,legislative_session:number,start_date,item:title,item:number,motion:title,
10011,10,2014-09-11,Diskuse,9,"Zastupitelstvo obce Lužec nad Vltavou bere na vědomí včetně výše neuznatelných výdajů, které budou vráceny do státního rozpočtu v celkové částce 18.924,- Kč.",
10012,10,2014-09-11,Diskuse,9,Zastupitelstvo obce Lužec nad Vltavou souhlasí s provedením opravy vozidla CAS 32 Tatra 815 dle podmínek nabídnuté smlouvy nejvýhodnějšího dodavatele Požární technika Komet s.r.o. Pečky včetně rozloženého nabídnutého financování.,
10013,10,2014-09-11,Diskuse,9,"Zastupitelstvo obce Lužec nad Vltavou nesouhlasí s opětovným projednáním bodu programu jednáni 4, 5 a 6b.",
10014,10,2014-09-11,Diskuse,9,"Zastupitelstvo obce Lužec nad Vltavou souhlasí s opětovným projednáním bodu programu jednání 4, 5 a 6b.",
10015,10,2014-09-11,Diskuse,9,"Zastupitelstvo obce Lužec nad Vltavou schvaluje Obecně závaznou vyhlášku Obce Lužec nad Vltavou Č. 2/2014, o zákazu konzumace alkoholických nápojů na veřejném prostranství.",
10016,10,2014-09-11,Diskuse,9,Zastupitelstvo obce Lužec nad Vltavou schvaluje úpravu rozpočtu č.5 Obce Lužec nad Vltavou.,
10017,10,2014-09-11,Diskuse,9,"Zastupitelstvo obce Lužec nad Vltavou schvaluje uzavření smlouvy s Komerční bankou, a.s. a obcí Lužec nad Vltavou o kontokorentním úvěru na 2 mil. Kč se splatností 12 měsíců od podpisu smlouvy za stejných podmínek, které byly uzavřeny do 5.12.2014.",
11001,11,2014-10-06,Určení ověřovatelů a zapisovatele,1,Zastupitelstvo obce Lužec nad Vltavou určuje ověřovateli zápisu pí. Tomkovou a pí. Peroutkovou a zapisovatelem Mgr. Velickou.,
11002,11,2014-10-06,Schválení programu,2,Zastupitelstvo obce Lužec nad Vltavou schvaluje rozšíření programu zastupitelstva obce o bod č. 6 - schválení přijetí dotace FSEU a posunutí diskuze pod bod č. 7,
11003,11,2014-10-06,,,Zastupitelstvo obce Lužec nad Vltavou schvaluje program zasedání.,
11004,11,2014-10-06,Odkup pozemku - Zoreníkovi,3,"Zastupitelstvo obce Lužec nad Vltavou schvaluje odprodej pozemku p. č. 762/11 o výměře 116 m1 za cenu 30,-KcVm1 manželům Zoreníkovým.",
11005,11,2014-10-06,Schválení dotace na rekonstrukci vozovky ul. 9.května,4,"Zastupitelstvo obce Lužec nad Vltavou v návaznosti na schválení poskytnutí dotace Výborem Regionální rady regionu soudržnosti Střední Čechy schvaluje uzavření Smlouvy o poskytnutí dotace s Regionální radou regionu soudržnosti Střední Čechy až do výše 11171 474,24 Kč a schvaluje vyčlenění peněžní částky až do výše 13 142 910,88 Kč, odpovídající spolufinancování projektu „Rekonstrukce vozovky uL 9. května", reg. č.: CZ.1.15/1.1.00/85.02001.",
11006,11,2014-10-06,Souhlas s čerpáním příspěvku od obce na mzdové prostředky příspěvkových organizací,5,Zastupitelstvo obce Lužec nad Vltavou schvaluje z příspěvku na provoz mateřské školy pro rok 2014 čerpání ve výši 15 tis. Kč na mzdové prostředky na nezbytné opravy v rámci dohod o provedení práce; Z příspěvku na provoz základní školy pro rok 2014 čerpání v celkové výši 105 tis. Kč na mzdové prostředky na pokrytí zvýšených mzdových nákladů.,
11007,11,2014-10-06,Schválení přijetí dotace FSEU,6,Zastupitelstvo obce Lužec nad Vltavou souhlasí s uzavřením smlouvy se Středočeským krajským úřadem na poskytnutí dotace z Fondu solidarity Evropské unie a pověřuje starostu k podpisu smlouvy.,
11008,11,2014-10-06,Diskuse,7,"Zastupitelstvo obce Lužec nad Vltavou schvaluje smlouvu o zřízení věcného břemene mezi Obcí Lužec n.Vlt. a RWE GasNet, s.r.o.t Ústí n.L. na pozemku p.č. 1338/4 vk.ú. Lužec n.Vlt. na rekonstrukci MS Lužec nad Vltavou a pověřuje starostu obce k podpisu smlouvy.",
11009,11,2014-10-06,Diskuse,7,Zastupitelstvo obce Lužec nad Vltavou schvaluje uzavřeni smlouvy o dílo na projektovou dokumentaci a smlouvy o dílo na inženýring v souvislosti se stavbou „Lávka pro pěší a cyklisty v Lužci nad Vltavou" a pověřuje starostku obce k podpisu smlouvy.,
