id,legislative_session:number,start_date,item:title,item:number,motion:title,
10013,10,2012-12-11,diskuse,13,"Zastupitelstvo Obce Holín schvaluje: Žádost manželů Barkmanových, bytem Holín o odstranění 3 ks smrčků na obecním pozemku (zahrada u budovy obecního úřadu), které brání ve výhledu při vyjíždění žadatelů na hlavní silnici.",
9001,9,2012-10-23,odsouhlasení programu,1,Zastupitelstvo Obce Holín schvaluje: Program veřejného zasedání obecního zastupitelstva.,
9002,9,2012-10-23,schválení přijetí dotace od MAS Brána do Českého ráje na projekt „Veřejné osvětlení – Pařezská Lhota“,3,Zastupitelstvo Obce Holín schvaluje: Přijetí dotace schválené výběrovou komisí MAS Brána do Českého ráje ve výši 171 165 Kč na projekt „Veřejné osvětlení Pařezská Lhota“.,
9003,9,2012-10-23,nabídka pí. Jiřiny Koldové na odprodej nemovitostí obci,4,"Zastupitelstvo Obce Holín schvaluje: Odkoupení pozemků p.č. KN 373/1 – ostatní plocha (výměra 167 m2) a KN st. 95 – zastavěná plocha a nádvoří (výměra 28 m2), v k.ú. Pařezská Lhota, včetně objektu autobusové čekárny od pí. Jiřiny Koldové, bytem Ústí nad Labem, za dohodnutou cenu 70.000 Kč.",
9004,9,2012-10-23,"obecně závazná vyhláška o místním poplatku za provoz systému shromažďování, sběru, přepravy, třídění, využívání a odstraňování komunálních odpadů",5,"Zastupitelstvo Obce Holín schvaluje: „Obecně závaznou vyhlášku č. 1/2012, o místním poplatku za provoz systému shromažďování, sběru, přepravy, třídění, využívání a odstraňování komunálních odpadů“ s platností od 1.1.2013.",
9005,9,2012-10-23,schválení bezúplatného převodu pozemku p.č. 644/7 o výměře 876 m2 (ostatní plocha – jiná plocha) v k.ú. Holín mezi Královéhradeckým krajem a Obcí Holín,6,"Zastupitelstvo Obce Holín schvaluje: Přijetí daru do vlastnictví Obce Holín (obdarovaný) od Královéhradeckého kraje (dárce): pozemek p.č. 644/7 o výměře 876 m2, ostatní plocha – jiná plocha v k.ú. Holín.",
9006,9,2012-10-23,žádost p. Václava Řeháčka o pronájem nebytových prostor – první patro obecní budovy č.p. 10 v Holíně,8,"Zastupitelstvo Obce Holín schvaluje: Pronájem nebytových prostor 1. patra obecní budovy Holín čp. 10 p. Václavu Řeháčkovi z Prachova za nájemné ve výši 25.000 Kč/rok, za účelem uskladnění knižních svazků.",
9007,9,2012-10-23,"žádost p. Petra Lemberka o změnu využití parcel ve zpracovávaném ÚP p.č. 125/76, 179/6, 179/9, 179/11, 125/79, 171/25, 179/7, 171/23, 125/77, 179/10 a část 125/74 v k.ú. Holín na vodní plochu",9,"Zastupitelstvo Obce Holín schvaluje: Žádost p. Petra Lemberka o změnu využití parcel v nově zpracovávaném ÚP p.č. 125/76, 179/6, 179/9, 179/11, 125/79, 171/25, 179/7, 171/23, 125/77, 179/10 a část 125/74 v k.ú. Holín na vodní plochu.",
9008,9,2012-10-23,různé,10,"Zastupitelstvo Obce Holín neschvaluje: Žádost žadatelů (Martin Chytrý, Ing. Michal Chytrý – bytem Čálovice) o pronájem pozemků a obecního rybníka p.č. 450 a 451 v k.ú. Pařezská Lhota.",
9009,9,2012-10-23,různé,10,Zastupitelstvo Obce Holín schvaluje: Rozpočtové změny číslo 2 (viz. příloha).,
8001,8,2012-07-01,odsouhlasení programu,1,Zastupitelstvo Obce Holín schvaluje: Program veřejného zasedání obecního zastupitelstva.,
8002,8,2012-07-01,"„Smlouva o zřízení věcného břemene mezi Obcí Holín a firmou ČEZ Distribuce, a.s. na části pozemků p.č. 218/40 a 218/42 v k.ú. Holín",3,"Zastupitelstvo Obce Holín schvaluje: „Smlouvu o zřízení věcného břemene č. IV-12-2003022/VB/01 Holín, p.č. 171/5, p. Hošková, 14 RD – TS, vn“ mezi Obcí Holín a firmou ČEZ Distribuce a.s. Děčín na pozemcích parc. č. 218/40 a 218/42 v k.ú. Holín.",
8003,8,2012-07-01,schválení podání žádosti o dotaci u MAS Brána do Českého ráje v rámci programu Obnova a rozvoj vesnic na realizaci akce „Rekonstrukce veřejného osvětlení na Pařezské Lhotě“,4,Zastupitelstvo Obce Holín schvaluje: Podání žádosti o dotaci u Místní akční skupiny Brána do Českého ráje z programu „Obnova a rozvoj vesnic (obnova sítí technické infrastruktury)“ na projekt Rekonstrukce veřejného osvětlení v Pařezské Lhotě.,
8004,8,2012-07-01,"„Smlouva o uzavření budoucí smlouvy o zřízení věcného břemene mezi Obcí Holín a firmou ČEZ Distribuce, a.s. na umístění a realizaci distribuční soustavy pro pozemek p.č. 49/2 v k.ú. Holín přes části obecních pozemků p.č. 25/1, 662, 663/1, 32/2, 34/1 v k.ú. Holín",5,"Zastupitelstvo Obce Holín schvaluje: „Smlouvu o uzavření budoucí smlouvy o zřízení věcného břemene číslo IV-12-2009702/VB001 mezi Obcí Holín a firmou ČEZ Distribuce, a.s. na obecních pozemcích p.č. 25/1, 662, 663/1, 32/2 a 34/1 v k.ú. Holín.",
8005,8,2012-07-01,schválení Smlouvy o poskytnutí dotace z rozpočtu Královéhradeckého kraje na kompenzaci úhrad souvisejících se zpracováním projektové dokumentace ke stavbě s názvem „Vodovod Holín – Hurychovna“,6,Zastupitelstvo Obce Holín schvaluje: Přijetí finanční podpory ve formě účelové investiční dotace na kompenzaci úhrad souvisejících se zpracováním projektové dokumentace ke stavbě s názvem „Vodovod Holín – Hurychovna“ ve výši 48 tis. Kč.,
8006,8,2012-07-01,různé,7,Zastupitelstvo Obce Holín schvaluje: Rozpočtové změny číslo 1 (viz. příloha).,
8007,8,2012-07-01,různé,7,"Zastupitelstvo Obce Holín schvaluje: Poskytnutí dotace knihovně V. Čtvrtka v Jičíně v částce 20,- Kč na jednoho obyvatele jedenkrát za rok (podíl obce na nákupu výměnného fondu). Jičínská knihovna zajistí vypracování smlouvy ve spolupráci s Královéhradeckým krajem, kde budou vyjmenovány všechny poskytované služby.",
8008,8,2012-07-01,různé,7,Zastupitelstvo Obce Holín schvaluje: Žádost p. Jaroslava Gregora (nájemce hotelu Pod Šikmou věží) o pronájem reklamní plochy na autobusové zastávce v obci Horní Lochov za účelem propagace místního hotelu.,
7001,7,2012-05-17,odsouhlasení programu,1,Zastupitelstvo Obce Holín schvaluje: Program veřejného zasedání obecního zastupitelstva.,
