id,legislative_session:number,start_date,item:title,item:number,motion:title,
16004,16,2012-07-09,Věcné břemeno pozemku,5,"Smlouvu o uzavření budoucí smlouvy o zřízení věcného břemene mezi Obcí Útušice a ČEZ Distribucí a.s. Děčín – parc.č. 375/60 KN v k.ú. Útušice; jednorázová nahrada Kč 2 000,-.",
16005,16,2012-07-09,Různé,6,směna popř. s darováním pozemků parc.č. 365/1 a 373/43 v k.ú. Útušice – cyklostezka.,
17001,17,2012-09-05,Dodatek k nájemní smlouvě zemědělských,3,"Dodatek k nájemní smlouvě pozemků mezi Obcí Útušice a p. Jiřím Sušánkou Útušice Celkem 11,8809 ha/1700,-, tj. celkem 20 197,53 za rok Kč.",
17002,17,2012-09-05,Koupě pozemků,4,"Kupní cena pozemku PK 153 k.ú. Robčice u Štěnovic – Kč 9,-/m2.",
18001,18,2012-10-17,Vodovod Útušice,3,Zpracování výkazu výměr a realizační dokumentace stavby „Vodovod Útušice“ za cenu max. 319 tisíc Kč bez DPH; termín leden 2013; zpracovatel Ingvama s.r.o. Bližanovy.,
18002,18,2012-10-17,Územní plán Útušice,4,"V případě předložení souhlasu všech vlastníků dotčených změnou trasy v zóně R-Z9 a R-Z12 dle návrhu nového ÚP (do 25.10.2012) tuto změnu zapracovat. Pokud nebudou dokumenty v tomto termínu předloženy, nechat dopracovat ÚP ve stavu dle návrhu.",
18003,18,2012-10-17,Mikroregion Radyně,5,Dohodu o ukončení výpůjčky části pozemku parc.č. 286/16 v k.ú. Útušice  mezi Útušice a Mikroregionem Radyně – úprava veřejných prostranství.,
18004,18,2012-10-17,Různé,6,"Koupení pozemků parc.č. 336/1, 336/26 a 420/59 v k.ú. Útušice ze cenu Kč 21,-/m2.",
19001,19,2012-11-28,Obecně závazné vyhlášky (OZV)  obce,6,"Obecně závazná vyhláška obce Útušice č. 1/2012, o zrušení právních předpisů obce.; Obecně závazná vyhláška obce Útušice č. 2/2012, o místním poplatku ze psů.;Obecně závazná vyhláška obce Útušice č. 3/2012, o poplatku za komunální odpad;Obecně závazná vyhláška obce Útušice č. 4/2012, o místním poplatku za užívání veřejného prostranství;Obecně závazná vyhláška obce Útušice č. 5/2012, o volném pohybu psů a jiného zvířectva na veřejných prostranstvích v obci Útušice k zabezpečení místních záležitostí veřejného pořádku.",
19002,19,2012-11-28,Stočné z domácnosti pro rok,7,"vyúčtování položek výpočtu ceny podle cenových předpisů pro vodné a stočné pro rok 2013 – cena činí Kč 26,05/m3 bez DPH.",
